x,y,z
-0.5,0.6,0.3
-0.416187,0.640329,0.30631
-0.246776,0.76214,0.343073
-0.0148148,0.933333,0.403704
0.256653,1.12181,0.481619
0.544582,1.29547,0.570233
0.825926,1.42222,0.662963
1.07764,1.46996,0.753224
1.27668,1.40658,0.834431
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
1.4,1.2,0.9
