x,y,z
0,0.6,0.3
0.0423889,0.53804,0.266115
0.0845657,0.480141,0.247471
0.126318,0.427362,0.241311
0.167435,0.380764,0.244877
0.207702,0.341408,0.255412
0.24691,0.310354,0.270159
0.284845,0.288663,0.28636
0.321295,0.277395,0.301258
0.356048,0.277611,0.312096
0.388893,0.290371,0.316117
0.419616,0.316735,0.310562
0.448006,0.357765,0.292676
0.473851,0.41452,0.2597
0.496939,0.488062,0.208878
0.519261,0.550294,0.236364
0.54434,0.599075,0.278788
0.572025,0.638615,0.321212
0.602104,0.670398,0.363636
0.634364,0.695909,0.406061
0.668593,0.716633,0.448485
0.70458,0.734054,0.490909
0.742112,0.749657,0.533333
0.780978,0.764927,0.575758
0.820964,0.781348,0.618182
0.86186,0.800405,0.660606
0.903452,0.823583,0.70303
0.94553,0.852367,0.745455
0.98788,0.88824,0.787879
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
