x,y,z
0,0.6,0.3
0.0141414,0.578788,0.285859
0.0282828,0.557576,0.271717
0.0424242,0.536364,0.257576
0.0565657,0.515152,0.243434
0.0707071,0.493939,0.229293
0.0848485,0.472727,0.215152
0.0989899,0.451515,0.20101
0.113131,0.430303,0.186869
0.127273,0.409091,0.172727
0.141414,0.387879,0.158586
0.155556,0.366667,0.144444
0.169697,0.345455,0.130303
0.183838,0.324242,0.116162
0.19798,0.30303,0.10202
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
0.2,0.3,0.1
