x,y,z
0,0,0
0.0121212,0.0323232,0.00808081
0.0242424,0.0646465,0.0161616
0.0363636,0.0969697,0.0242424
0.0484849,0.129293,0.0323232
0.0606061,0.161616,0.040404
0.0727273,0.193939,0.0484849
0.0848485,0.226263,0.0565657
0.0969697,0.258586,0.0646465
0.109091,0.290909,0.0727273
0.121212,0.323232,0.0808081
0.133333,0.355556,0.0888889
0.145455,0.387879,0.0969697
0.157576,0.420202,0.105051
0.169697,0.452525,0.113131
0.181818,0.484848,0.121212
0.193939,0.517172,0.129293
0.206061,0.549495,0.137374
0.218182,0.581818,0.145455
0.230303,0.614141,0.153535
0.242424,0.646465,0.161616
0.254545,0.678788,0.169697
0.266667,0.711111,0.177778
0.278788,0.743434,0.185859
0.290909,0.775758,0.193939
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
0.3,0.8,0.2
