x,y,z
-0.2,0.5,0.2
-0.12524,0.749794,0.207407
-0.0364883,1.11811,0.218519
0.062963,1.56667,0.233333
0.169822,2.0572,0.251852
0.280796,2.55144,0.274074
0.392593,3.01111,0.3
0.501921,3.39794,0.32963
0.605487,3.67366,0.362963
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
0.7,3.8,0.4
