x,y,z
0,0,0
0.00646213,0.0185378,0.004047
0.0137009,0.0415377,0.00813358
0.0216768,0.0685644,0.0122993
0.0303502,0.0991826,0.0165838
0.0396816,0.132957,0.0210265
0.0496313,0.169452,0.0256671
0.0601598,0.208233,0.0305452
0.0712275,0.248863,0.0357003
0.0827949,0.290909,0.0411721
0.0948223,0.333934,0.0469999
0.10727,0.377503,0.0532236
0.120099,0.421182,0.0598826
0.133269,0.464533,0.0670165
0.146741,0.507123,0.0746648
0.160475,0.548515,0.0828672
0.174432,0.588276,0.0916633
0.188572,0.625968,0.101093
0.202855,0.661157,0.111195
0.217242,0.693408,0.122009
0.231694,0.722285,0.133575
0.24617,0.747352,0.145933
0.260631,0.768176,0.159122
0.275038,0.784319,0.173182
0.289351,0.795347,0.188152
0.303551,0.800797,0.204101
0.318047,0.799874,0.221681
0.332983,0.792787,0.241022
0.34832,0.780091,0.261965
0.364018,0.762338,0.284354
0.380037,0.740084,0.308028
0.396339,0.713882,0.33283
0.412883,0.684287,0.358602
0.42963,0.651852,0.385185
0.44654,0.617131,0.412421
0.463573,0.58068,0.440152
0.480691,0.54305,0.468219
0.497853,0.504798,0.496465
0.515021,0.466476,0.52473
0.532153,0.428639,0.552856
0.549212,0.391841,0.580686
0.566157,0.356636,0.608061
0.582948,0.323577,0.634822
0.599546,0.29322,0.660812
0.615912,0.266118,0.685871
0.632006,0.242825,0.709842
0.647788,0.223895,0.732567
0.663219,0.209882,0.753886
0.678259,0.201341,0.773643
0.692869,0.198825,0.791678
0.70709,0.202746,0.807959
0.721373,0.212427,0.823163
0.735761,0.227333,0.837446
0.750212,0.247027,0.850849
0.764688,0.271074,0.863411
0.77915,0.29904,0.875172
0.793556,0.330488,0.88617
0.807869,0.364983,0.896447
0.822049,0.40209,0.90604
0.836055,0.441374,0.914991
0.849848,0.4824,0.923338
0.86339,0.524731,0.931121
0.876639,0.567933,0.93838
0.889557,0.61157,0.945154
0.902104,0.655208,0.951483
0.91424,0.698409,0.957406
0.925926,0.740741,0.962963
0.937122,0.781766,0.968193
0.947789,0.82105,0.973137
0.957887,0.858157,0.977833
0.967377,0.892653,0.982322
0.976219,0.924101,0.986642
0.984373,0.952066,0.990834
0.991799,0.976114,0.994937
0.998459,0.995808,0.99899
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
