x,y,z
0,0.6,0.3
0.00110931,0.598377,0.298931
0.0047807,0.593475,0.295863
0.0120049,0.585215,0.291189
0.0243005,0.573521,0.28551
0.0435161,0.558406,0.279549
0.0715514,0.540091,0.274029
0.110001,0.519159,0.269525
0.159715,0.496739,0.26627
0.220288,0.474731,0.26394
0.289458,0.456061,0.261397
0.362433,0.444967,0.256396
0.431138,0.447325,0.245267
0.483382,0.471006,0.222555
0.214035,0.293592,0.123113
0.270508,0.322116,0.181477
0.351045,0.40736,0.238439
0.444203,0.532419,0.292915
0.532812,0.670312,0.34375
0.593035,0.7823,0.389718
0.434589,0.188811,0.468642
0.52704,0.363101,0.470818
0.647361,0.552112,0.510298
0.758641,0.68429,0.568248
0.523731,0.53786,0.23594
0.655759,0.653295,0.402151
0.838305,0.782155,0.61822
0.983765,0.88562,0.783008
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
1,0.9,0.8
