x,y,z
0.2,0.3,0.1
0.214374,0.281412,0.11159
0.229141,0.261354,0.131301
0.244197,0.240357,0.157754
0.259434,0.218951,0.18957
0.274747,0.197666,0.22537
0.29003,0.177032,0.263776
0.305176,0.15758,0.303409
0.32008,0.13984,0.34289
0.334636,0.124343,0.380841
0.348737,0.111617,0.415884
0.362277,0.102195,0.446639
0.375151,0.0966052,0.471728
0.387252,0.0953788,0.489773
0.398475,0.0990458,0.499394
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
0.4,0.1,0.5
