x,y,z
0.2,3.5,0.3
0.226149,3.56314,0.27957
0.255899,3.60796,0.266343
0.288933,3.63573,0.259685
0.324936,3.6477,0.258964
0.363591,3.64515,0.263545
0.40458,3.62934,0.272797
0.447588,3.60154,0.286085
0.492298,3.56301,0.302777
0.538392,3.51503,0.322239
0.585555,3.45885,0.343838
0.63347,3.39575,0.366941
0.681821,3.32699,0.390915
0.803765,3.24009,0.479622
0.960239,3.14647,0.623514
1.10496,3.05418,0.788538
1.23792,2.96166,0.975646
1.35914,2.86732,1.18579
1.4686,2.76957,1.41991
1.5663,2.66684,1.67897
1.65225,2.55754,1.9639
1.72645,2.44008,2.27567
1.78889,2.31289,2.61523
1.83958,2.17439,2.98351
1.87851,2.02298,3.38148
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
1.9,1.9,3.7
