x,y,z
0,0,0
0.000771605,0.000771605,0.000771605
0.00308642,0.00308642,0.00308642
0.00694444,0.00694444,0.00694444
0.0123457,0.0123457,0.0123457
0.0192901,0.0192901,0.0192901
0.0277778,0.0277778,0.0277778
0.0378086,0.0378086,0.0378086
0.0493827,0.0493827,0.0493827
0.0625,0.0625,0.0625
0.0771605,0.0771605,0.0771605
0.0933642,0.0933642,0.0933642
0.111111,0.111111,0.111111
0.130401,0.130401,0.130401
0.151235,0.151235,0.151235
0.173611,0.173611,0.173611
0.197531,0.197531,0.197531
0.222994,0.222994,0.222994
0.25,0.25,0.25
0.278549,0.278549,0.278549
0.308642,0.308642,0.308642
0.340278,0.340278,0.340278
0.373457,0.373457,0.373457
0.408179,0.408179,0.408179
0.444444,0.444444,0.444444
0.482253,0.482253,0.482253
0.521605,0.521605,0.521605
0.5625,0.5625,0.5625
0.604938,0.604938,0.604938
0.64892,0.64892,0.64892
0.694444,0.694444,0.694444
0.741512,0.741512,0.741512
0.790123,0.790123,0.790123
0.840278,0.840278,0.840278
0.891975,0.891975,0.891975
0.945216,0.945216,0.945216
1,1,1
0.972994,0.972994,0.972994
0.947531,0.947531,0.947531
0.923611,0.923611,0.923611
0.901235,0.901235,0.901235
0.880401,0.880401,0.880401
0.861111,0.861111,0.861111
0.843364,0.843364,0.843364
0.827161,0.827161,0.827161
0.8125,0.8125,0.8125
0.799383,0.799383,0.799383
0.787809,0.787809,0.787809
0.777778,0.777778,0.777778
0.76929,0.76929,0.76929
0.762346,0.762346,0.762346
0.756944,0.756944,0.756944
0.753086,0.753086,0.753086
0.750772,0.750772,0.750772
0.75,0.75,0.75
0.750772,0.750772,0.750772
0.753086,0.753086,0.753086
0.756944,0.756944,0.756944
0.762346,0.762346,0.762346
0.76929,0.76929,0.76929
0.777778,0.777778,0.777778
0.787809,0.787809,0.787809
0.799383,0.799383,0.799383
0.8125,0.8125,0.8125
0.82716,0.82716,0.82716
0.843364,0.843364,0.843364
0.861111,0.861111,0.861111
0.880401,0.880401,0.880401
0.901235,0.901235,0.901235
0.923611,0.923611,0.923611
0.947531,0.947531,0.947531
0.972994,0.972994,0.972994
1,1,1
0.986883,0.986883,0.986883
0.975309,0.975309,0.975309
0.965278,0.965278,0.965278
0.95679,0.95679,0.95679
0.949846,0.949846,0.949846
0.944444,0.944444,0.944444
0.940586,0.940586,0.940586
0.938272,0.938272,0.938272
0.9375,0.9375,0.9375
0.938272,0.938272,0.938272
0.940586,0.940586,0.940586
0.944444,0.944444,0.944444
0.949846,0.949846,0.949846
0.95679,0.95679,0.95679
0.965278,0.965278,0.965278
0.975309,0.975309,0.975309
0.986883,0.986883,0.986883
1,1,1
0.993827,0.993827,0.993827
0.989198,0.989198,0.989198
0.986111,0.986111,0.986111
0.984568,0.984568,0.984568
0.984568,0.984568,0.984568
0.986111,0.986111,0.986111
0.989198,0.989198,0.989198
0.993827,0.993827,0.993827
1,1,1
